home_name,away_name,event_coord_x,event_coord_y,shot_type,shot_subtype,three_point_shot,points_scored,shot_made
Hawkeyes,Wildcats,567,296,,,false,,false
Hawkeyes,Nittany Lions,562,297,,,false,,false
Hawkeyes,Nittany Lions,557,301,,,false,,false
Hawkeyes,Nittany Lions,562,297,,,false,,false
Hawkeyes,Fighting Irish,570,324,,,false,,false
Hawkeyes,Hoosiers,560,283,,,false,,false
Hawkeyes,Owls,566,298,,,false,,false
Hawkeyes,Bulldogs,567,291,,,false,,false
Hawkeyes,Badgers,563,298,,,false,,false
Hawkeyes,Golden Gophers,370,202,,,false,,false
Hawkeyes,Boilermakers,455,320,,,false,,false
Hawkeyes,Tigers,560,301,,,false,,false
Hawkeyes,Buckeyes,538,239,,,false,,false
Hawkeyes,Wolverines,563,262,,,false,,false
Hawkeyes,Cornhuskers,648,241,,,false,,false
Hawkeyes,Cornhuskers,401,205,,,false,,false
Hawkeyes,Hoosiers,583,84,,,false,,false
Hawkeyes,Boilermakers,0,0,,,false,,false
Hawkeyes,Badgers,909,272,,,false,,false
Hawkeyes,Hoosiers,587,348,,,false,,false
Hawkeyes,Boilermakers,0,0,,,false,,false
Hawkeyes,Quakers,555,288,,,false,,false
Hawkeyes,Knights,559,221,,,false,,false
Hawkeyes,Boilermakers,566,297,,,false,,false
Hawkeyes,Kangaroos,529,255,,,false,,false
Hawkeyes,Knights,587,219,,,false,,false
Hawkeyes,Spartans,328,65,,,false,,false
Hawkeyes,Boilermakers,566,296,,,false,,false
Hawkeyes,Wildcats,347,29,,,false,,false
Hawkeyes,Wolverines,648,349,,,false,,false
Hawkeyes,Spartans,0,0,,,false,,false
Hawkeyes,Golden Gophers,567,301,,,false,,false
Hawkeyes,Boilermakers,384,89,,,false,,false
Hawkeyes,Golden Gophers,477,225,,,false,,false
Hawkeyes,Buckeyes,435,317,,,false,,false
Hawkeyes,Wildcats,559,279,,,false,,false
Hawkeyes,Nittany Lions,309,262,,,false,,false
Hawkeyes,Hoosiers,453,106,,,false,,false
Hawkeyes,Hoosiers,674,221,,,false,,false
Hawkeyes,Wolverines,591,284,,,false,,false
Hawkeyes,Pirates,564,307,,,false,,false
Hawkeyes,Cyclones,562,281,,,false,,false
Hawkeyes,Boilermakers,562,291,,,false,,false
Hawkeyes,Wolverines,662,424,,,false,,false
Hawkeyes,Boilermakers,691,142,,,false,,false
Hawkeyes,Fighting Illini,707,297,,,false,,false
Hawkeyes,Buckeyes,343,201,,,false,,false
Hawkeyes,Spartans,0,0,,,false,,false
Hawkeyes,Jaguars,563,298,,,false,,false
Hawkeyes,Golden Gophers,563,593,,,false,,false
Hawkeyes,Fighting Illini,564,293,,,false,,false
Hawkeyes,Pirates,980,449,,,false,,false
Hawkeyes,Nittany Lions,562,310,,,false,,false
Hawkeyes,Cougars,435,301,,,false,,false
Hawkeyes,Spartans,0,0,,,false,,false
Hawkeyes,Thunderbirds,604,269,,,false,,false
Hawkeyes,Boilermakers,385,77,,,false,,false
Hawkeyes,Seahawks,782,12,,,false,,false
Hawkeyes,Fighting Illini,635,277,,,false,,false
Hawkeyes,Hoosiers,583,130,,,false,,false
Hawkeyes,Bison,715,296,,,false,,false
Hawkeyes,Boilermakers,436,30,,,false,,false
Hawkeyes,Horned Frogs,704,431,,,false,,false
Hawkeyes,Badgers,583,236,,,false,,false
Hawkeyes,Cyclones,567,229,,,false,,false
Hawkeyes,Hoosiers,579,77,,,false,,false
Hawkeyes,Terrapins,566,298,,,false,,false
Hawkeyes,Terrapins,868,153,,,false,,false
Hawkeyes,Hatters,573,310,,,false,,false
Hawkeyes,Golden Eagles,563,305,,,false,,false
Hawkeyes,Badgers,555,277,,,false,,false
Hawkeyes,Spartans,714,294,,,false,,false
Hawkeyes,Hoosiers,572,307,,,false,,false
Hawkeyes,Jaguars,555,314,,,false,,false
Hawkeyes,Spartans,0,0,,,false,,false
Hawkeyes,Terrapins,564,298,,,false,,false
Hawkeyes,Spartans,0,0,,,false,,false
Hawkeyes,Jaguars,557,288,,,false,,false
Hawkeyes,Mavericks,556,504,,,false,,false
Hawkeyes,Coyotes,562,517,,,false,,false
Hawkeyes,Longhorns,564,294,,,false,,false
Hawkeyes,Wildcats,570,294,,,false,,false
Hawkeyes,Wildcats,701,75,,,false,,false
Hawkeyes,Cavaliers,559,586,,,false,,false
Hawkeyes,Horned Frogs,933,200,jump shot,,false,,false
Hawkeyes,Horned Frogs,240,315,,,false,1,true
Hawkeyes,Horned Frogs,1031,249,layup,,false,2,true
Hawkeyes,Horned Frogs,91,273,,,false,,false
Hawkeyes,Horned Frogs,1004,315,dunk,,false,,false
Hawkeyes,Horned Frogs,1035,245,layup,,false,2,true
Hawkeyes,Horned Frogs,892,281,,,false,,false
Hawkeyes,Horned Frogs,366,284,,,false,,false
Hawkeyes,Horned Frogs,973,338,,,false,,false
Hawkeyes,Horned Frogs,151,554,,,false,,false
Hawkeyes,Horned Frogs,222,301,,,false,,false
Hawkeyes,Horned Frogs,223,188,jump shot,,false,,false
Hawkeyes,Horned Frogs,109,253,,,false,,false
Hawkeyes,Horned Frogs,156,288,hook shot,,false,,false
Hawkeyes,Horned Frogs,237,318,,,false,,false
Hawkeyes,Horned Frogs,992,232,,,false,,false
Hawkeyes,Horned Frogs,132,297,layup,,false,2,true
Hawkeyes,Horned Frogs,95,129,jump shot,,false,,false
Hawkeyes,Horned Frogs,91,273,layup,,false,2,true
Hawkeyes,Wildcats,856,242,,,false,,false
Hawkeyes,Wildcats,1061,294,dunk,,false,2,true
Hawkeyes,Wildcats,232,291,,,false,,false
Hawkeyes,Wildcats,229,232,,,false,,false
Hawkeyes,Wildcats,983,495,jump shot,,false,2,true
Hawkeyes,Wildcats,1061,294,,,false,,false
Hawkeyes,Wildcats,1007,246,,,false,,false
Hawkeyes,Wildcats,1051,346,jump shot,,false,,false
Hawkeyes,Wildcats,65,322,,,false,,false
Hawkeyes,Wildcats,77,314,layup,,false,2,true
Hawkeyes,Wildcats,129,166,,,false,,false
Hawkeyes,Wildcats,75,29,,,false,,false
Hawkeyes,Wildcats,859,198,,,false,,false
Hawkeyes,Wildcats,88,279,layup,,false,2,true
Hawkeyes,Wildcats,270,304,jump shot,,false,,false
Hawkeyes,Wildcats,858,231,jump shot,,false,2,true
Hawkeyes,Wildcats,99,98,,,false,,false
Hawkeyes,Wildcats,232,293,,,false,1,true
Hawkeyes,Wildcats,906,300,jump shot,,false,,false
Hawkeyes,Nittany Lions,165,249,,,false,,false
Hawkeyes,Nittany Lions,383,27,,,false,,false
Hawkeyes,Nittany Lions,113,300,,,false,,false
Hawkeyes,Nittany Lions,134,259,,,false,,false
Hawkeyes,Nittany Lions,883,310,,,false,,false
Hawkeyes,Nittany Lions,87,301,,,false,,false
Hawkeyes,Nittany Lions,233,507,jump shot,,true,,false
Hawkeyes,Nittany Lions,821,232,,,false,,false
Hawkeyes,Nittany Lions,250,303,jump shot,,false,,false
Hawkeyes,Nittany Lions,87,301,dunk,,false,2,true
Hawkeyes,Nittany Lions,1031,249,,,false,,false
Hawkeyes,Nittany Lions,133,551,jump shot,,true,,false
Hawkeyes,Nittany Lions,88,324,,,false,,false
Hawkeyes,Nittany Lions,1033,280,,,false,,false
Hawkeyes,Nittany Lions,96,276,,,false,,false
Hawkeyes,Nittany Lions,958,47,,,true,,false
Hawkeyes,Nittany Lions,261,257,,,false,,false
Hawkeyes,Nittany Lions,68,310,,,false,,false
Hawkeyes,Nittany Lions,878,300,,,false,1,true
Hawkeyes,Nittany Lions,87,270,,,false,,false
Hawkeyes,Nittany Lions,243,307,,,false,1,true
Hawkeyes,Fighting Irish,149,180,,,false,,false
Hawkeyes,Shockers,880,185,jump shot,,false,,false
Hawkeyes,Fighting Irish,883,304,,,false,,false
Hawkeyes,Shockers,958,88,,,false,,false
Hawkeyes,Fighting Irish,122,287,layup,,false,2,true
Hawkeyes,Fighting Irish,931,195,,,false,,false
Hawkeyes,Fighting Irish,215,514,jump shot,,true,3,true
Hawkeyes,Fighting Irish,267,250,jump shot,,true,,false
Hawkeyes,Shockers,845,475,,,false,,false
Hawkeyes,Shockers,161,290,jump shot,,false,,false
Hawkeyes,Fighting Irish,335,216,,,true,,false
Hawkeyes,Fighting Irish,897,80,jump shot,,true,,false
Hawkeyes,Shockers,1041,177,,,false,,false
Hawkeyes,Fighting Irish,1065,473,jump shot,,false,,false
Hawkeyes,Shockers,978,472,,,false,,false
Hawkeyes,Fighting Irish,807,390,,,true,,false
Hawkeyes,Fighting Irish,106,298,,,false,,false
Hawkeyes,Shockers,1054,568,,,false,,false
Hawkeyes,Shockers,290,466,,,false,,false
Hawkeyes,Fighting Irish,333,308,jump shot,,true,3,true
Hawkeyes,Fighting Irish,985,315,,,false,,false
Hawkeyes,Fighting Irish,1034,19,,,false,,false
Hawkeyes,Shockers,801,201,,,true,,false
Hawkeyes,Shockers,925,304,jump shot,,false,2,true
Hawkeyes,Fighting Irish,335,216,jump shot,,true,3,true
Hawkeyes,Fighting Irish,103,334,,,false,,false
Hawkeyes,Shockers,87,272,layup,,false,2,true
Hawkeyes,Fighting Irish,292,92,,,false,,false
Hawkeyes,Fighting Irish,280,449,jump shot,,true,,false
Hawkeyes,Hoosiers,72,294,,,false,,false
Hawkeyes,Hoosiers,794,362,jump shot,,true,,false
Hawkeyes,Hoosiers,811,421,jump shot,,true,,false
Hawkeyes,Hoosiers,865,290,,,false,,false
Hawkeyes,Hoosiers,1054,320,,,false,,false
Hawkeyes,Hoosiers,254,294,,,false,,false
Hawkeyes,Hoosiers,563,293,,,false,,false
Hawkeyes,Hoosiers,48,26,,,false,,false
Hawkeyes,Hoosiers,332,352,jump shot,,true,,false
Hawkeyes,Hoosiers,779,274,jump shot,,true,3,true
Hawkeyes,Hoosiers,933,178,,,false,,false
Hawkeyes,Hoosiers,67,317,,,false,,false
Hawkeyes,Hoosiers,916,308,,,false,,false
Hawkeyes,Hoosiers,87,283,,,false,,false
Hawkeyes,Hoosiers,880,311,,,false,,false
Hawkeyes,Hoosiers,899,430,jump shot,,false,,false
Hawkeyes,Hoosiers,1055,312,layup,,false,2,true
Hawkeyes,Hoosiers,1002,414,,,false,,false
Hawkeyes,Owls,1027,316,,,false,,false
Hawkeyes,Owls,806,503,,,false,,false
Hawkeyes,Owls,893,151,jump shot,,false,2,true
Hawkeyes,Owls,1051,271,layup,,false,2,true
Hawkeyes,Owls,232,291,,,false,1,true
Hawkeyes,Owls,302,145,,,false,,false
Hawkeyes,Owls,1051,271,,,false,,false
Hawkeyes,Owls,1027,272,,,false,,false
Hawkeyes,Owls,980,286,,,false,,false
Hawkeyes,Owls,873,289,jump shot,,false,,false
Hawkeyes,Owls,742,57,jump shot,,true,,false
Hawkeyes,Owls,1079,467,jump shot,,false,,false
Hawkeyes,Owls,978,449,,,false,,false
Hawkeyes,Bulldogs,1030,283,layup,,false,2,true
Hawkeyes,Bulldogs,143,218,,,false,,false
Hawkeyes,Bulldogs,61,300,,,false,,false
Hawkeyes,Panthers,1045,304,layup,,false,2,true
Hawkeyes,Bulldogs,129,245,,,false,,false
Hawkeyes,Bulldogs,82,269,,,false,,false
Hawkeyes,Panthers,250,81,,,false,,false
Hawkeyes,Bulldogs,110,150,,,false,,false
Hawkeyes,Bulldogs,267,243,,,false,,false
Hawkeyes,Bulldogs,175,50,jump shot,,true,,false
Hawkeyes,Bulldogs,101,291,,,false,,false
Hawkeyes,Bulldogs,78,259,layup,,false,2,true
Hawkeyes,Bulldogs,271,485,jump shot,,true,,false
Hawkeyes,Panthers,91,190,jump shot,,false,,false
Hawkeyes,Bulldogs,1050,332,jump shot,,false,,false
Hawkeyes,Bulldogs,268,112,,,false,,false
Hawkeyes,Bulldogs,228,300,,,false,1,true
Hawkeyes,Panthers,777,288,,,true,,false
Hawkeyes,Panthers,77,22,,,false,,false
Hawkeyes,Bulldogs,250,108,jump shot,,true,,false
Hawkeyes,Bulldogs,257,113,jump shot,,true,,false
Hawkeyes,Panthers,342,465,,,false,,false
Hawkeyes,Panthers,126,13,jump shot,,true,,false
Hawkeyes,Bulldogs,1057,320,,,false,,false
Hawkeyes,Panthers,87,414,,,false,,false
Hawkeyes,Panthers,880,89,jump shot,,true,,false
Hawkeyes,Panthers,164,248,,,false,,false
Hawkeyes,Panthers,105,229,jump shot,,false,2,true
Hawkeyes,Panthers,934,344,,,false,,false
Hawkeyes,Bulldogs,147,317,,,false,,false
Hawkeyes,Bulldogs,1040,257,,,false,,false
Hawkeyes,Bulldogs,1040,310,layup,,false,,false
Hawkeyes,Panthers,1052,311,layup,,false,2,true
Hawkeyes,Bulldogs,900,291,,,false,1,true
Hawkeyes,Bulldogs,646,57,,,false,,false
Hawkeyes,Bulldogs,904,294,,,false,,false
Hawkeyes,Bulldogs,997,256,,,false,,false
Hawkeyes,Bulldogs,1055,564,,,true,,false
Hawkeyes,Bulldogs,98,233,,,false,,false
Hawkeyes,Panthers,772,310,jump shot,,true,3,true
Hawkeyes,Bulldogs,78,321,layup,,false,2,true
Hawkeyes,Bulldogs,370,231,,,false,,false
Hawkeyes,Terrapins,1047,300,,,false,,false
Hawkeyes,Cornhuskers,112,283,,,false,,false
Hawkeyes,Jaguars,887,296,,,false,1,true
Hawkeyes,Buckeyes,322,399,jump shot,,true,3,true
Hawkeyes,Hoosiers,862,466,jump shot,,true,3,true
Hawkeyes,Golden Gophers,74,318,,,false,,false
Hawkeyes,Spartans,106,231,,,false,,false
Hawkeyes,Spartans,225,339,jump shot,,false,,false
Hawkeyes,Boilermakers,808,201,,,true,,false
Hawkeyes,Golden Gophers,1106,579,,,true,,false
Hawkeyes,Knights,1031,336,,,false,,false
Hawkeyes,Hornets,1026,320,,,false,,false
Hawkeyes,Spartans,99,293,,,false,,false
Hawkeyes,Hoosiers,885,78,,,false,,false
Hawkeyes,Thunderbirds,84,315,,,false,,false
Hawkeyes,Knights,87,328,,,false,2,true
Hawkeyes,Pirates,89,279,layup,,false,,false
Hawkeyes,Cornhuskers,206,281,,,false,1,true
Hawkeyes,Wildcats,102,311,,,false,,false
Hawkeyes,Quakers,886,315,,,false,1,true
Hawkeyes,Buckeyes,903,366,jump shot,,false,,false
Hawkeyes,Golden Eagles,240,321,,,false,,false
Hawkeyes,Jaguars,239,304,,,false,1,true
Hawkeyes,Spartans,1019,342,,,false,,false
Hawkeyes,Bison,1011,465,,,false,,false
Hawkeyes,Mavericks,1037,255,,,false,,false
Hawkeyes,Hoosiers,1035,228,,,false,,false
Hawkeyes,Buckeyes,204,47,jump shot,,true,,false
Hawkeyes,Golden Gophers,889,300,,,false,,false
Hawkeyes,Fighting Illini,893,287,,,false,1,true
Hawkeyes,Badgers,259,95,,,true,,false
Hawkeyes,Seminoles,907,149,jump shot,,false,2,true
Hawkeyes,Cornhuskers,1006,350,,,false,,false
Hawkeyes,Pirates,242,503,jump shot,,true,,false
Hawkeyes,Cougars,886,305,,,false,,false
Hawkeyes,Seahawks,858,479,,,false,,false
Hawkeyes,Badgers,240,308,,,false,,false
Hawkeyes,Badgers,98,137,jump shot,pullup,false,,false
Hawkeyes,Hornets,143,185,,,false,,false
Hawkeyes,Wildcats,125,260,,,false,,false
Hawkeyes,Terrapins,1030,342,,,false,,false
Hawkeyes,Cougars,287,135,jump shot,,false,,false
Hawkeyes,Badgers,993,294,jump shot,,false,,false
Hawkeyes,Cougars,116,236,,,false,,false
Hawkeyes,Fighting Irish,1058,332,,,false,2,true
Hawkeyes,Cyclones,171,423,,,false,,false
Hawkeyes,Wolverines,896,284,,,false,,false
Hawkeyes,Wildcats,852,524,,,false,,false
Hawkeyes,Fighting Illini,869,273,,,false,,false
Hawkeyes,Vaqueros,79,362,layup,,false,2,true
Hawkeyes,Hoosiers,96,301,,,false,,false
Hawkeyes,Leathernecks,1052,334,,,false,,false
Hawkeyes,Vaqueros,766,228,jump shot,,true,,false
Hawkeyes,Seahawks,271,46,,,true,3,true
Hawkeyes,Eagles,1048,322,,,false,,false
Hawkeyes,Leathernecks,848,75,,,false,,false
Hawkeyes,Buckeyes,1000,160,,,false,,false
Hawkeyes,Spartans,75,276,,,false,,false
Hawkeyes,Jaguars,887,301,,,false,,false
Hawkeyes,Buckeyes,89,224,,,false,,false
Hawkeyes,Huskies,96,218,,,false,,false
Hawkeyes,Pirates,108,298,layup,,false,,false
Hawkeyes,Badgers,205,192,jump shot,,false,,false
Hawkeyes,Fighting Illini,295,156,,,false,,false
Hawkeyes,Wolverines,1051,455,jump shot,,false,,false
Hawkeyes,Eagles,230,298,,,false,1,true
Hawkeyes,Wildcats,1045,26,jump shot,,true,3,true
Hawkeyes,Tigers,1050,312,,,false,,false
Hawkeyes,Nittany Lions,966,428,,,false,,false
Hawkeyes,Hornets,81,272,,,false,,false
Hawkeyes,Hornets,1040,253,jump shot,,false,2,true
Hawkeyes,Boilermakers,886,304,,,false,1,true
Hawkeyes,Thunderbirds,254,291,,,false,1,true
Hawkeyes,Runnin' Bulldogs,824,111,jump shot,,true,,false
Hawkeyes,Badgers,893,318,,,false,1,true
Hawkeyes,Runnin' Bulldogs,855,305,,,false,,false
Hawkeyes,Pirates,962,46,,,true,,false
Hawkeyes,Jaguars,309,166,jump shot,,true,,false
Hawkeyes,Waves,129,280,,,false,,false
Hawkeyes,Pirates,192,53,,,true,,false
Hawkeyes,Hornets,208,519,jump shot,,true,3,true
Hawkeyes,Cyclones,1024,304,,,false,,false
Hawkeyes,Wildcats,149,346,,,false,,false
Hawkeyes,Golden Gophers,1038,331,jump shot,,false,,false
Hawkeyes,Golden Lions,1042,557,,,true,,false
Hawkeyes,Fighting Hawks,85,341,,,false,,false
Hawkeyes,Tigers,904,509,,,true,,false
Hawkeyes,Hornets,127,550,jump shot,,true,3,true
Hawkeyes,Hatters,794,243,jump shot,,true,3,true
Hawkeyes,Runnin' Bulldogs,308,441,,,true,,false
Hawkeyes,Fighting Illini,789,257,jump shot,,true,3,true
Hawkeyes,Hatters,1035,296,layup,,false,2,true
Hawkeyes,Golden Gophers,940,259,jump shot,,false,,false
Hawkeyes,Runnin' Bulldogs,886,310,,,false,,false
Hawkeyes,Vaqueros,236,296,,,false,1,true
Hawkeyes,Spartans,65,236,layup,,false,2,true
Hawkeyes,Fighting Hawks,130,232,,,false,,false
Hawkeyes,Buckeyes,1030,255,,,false,,false
Hawkeyes,Wildcats,890,305,,,false,1,true
Hawkeyes,Golden Gophers,74,318,hook shot,,false,2,true
Hawkeyes,Cougars,153,324,,,false,,false
Hawkeyes,Cornhuskers,127,121,,,false,,false
Hawkeyes,Seminoles,182,221,,,false,,false
Hawkeyes,Owls,889,91,jump shot,,true,,false
Hawkeyes,Wolverines,880,287,,,false,,false
Hawkeyes,Buckeyes,168,281,jump shot,floating,false,2,true
Hawkeyes,Cornhuskers,125,274,jump shot,,false,2,true
Hawkeyes,Vaqueros,261,303,,,false,,false
Hawkeyes,Badgers,1037,325,jump shot,,false,2,true
Hawkeyes,Wildcats,1047,320,,,false,,false
Hawkeyes,Scarlet Knights,223,358,,,false,,false
Hawkeyes,Golden Gophers,278,111,jump shot,,true,,false
Hawkeyes,Fighting Irish,318,413,,,true,3,true
Hawkeyes,Cornhuskers,65,344,,,false,,false
Hawkeyes,Tigers,81,305,,,false,,false
Hawkeyes,Leathernecks,901,296,,,false,1,true
Hawkeyes,Nittany Lions,133,291,,,false,,false
Hawkeyes,Jaguars,887,305,,,false,,false
Hawkeyes,Nittany Lions,109,257,,,false,,false
Hawkeyes,Fighting Illini,893,298,,,false,1,true
Hawkeyes,Scarlet Knights,1017,325,,,false,,false
Hawkeyes,Golden Gophers,130,332,,,false,,false
Hawkeyes,Boilermakers,347,312,,,false,,false
Hawkeyes,Golden Gophers,292,214,jump shot,,false,,false
Hawkeyes,Terrapins,885,304,,,false,1,true
Hawkeyes,Hatters,288,140,,,false,,false
Hawkeyes,Spartans,533,252,,,false,,false
Hawkeyes,Terrapins,196,346,jump shot,,false,,false
Hawkeyes,Thunderbirds,232,359,,,false,,false
Hawkeyes,Seahawks,823,156,,,false,,false
Hawkeyes,Hoosiers,808,423,,,false,,false
Hawkeyes,Badgers,89,298,,,false,,false
Hawkeyes,Wolverines,91,276,layup,,false,,false
Hawkeyes,Cougars,1028,267,,,false,,false
Hawkeyes,Thunderbirds,32,572,jump shot,,true,3,true
Hawkeyes,Fighting Irish,67,338,,,false,,false
Hawkeyes,Scarlet Knights,232,293,,,false,,false
Hawkeyes,Vaqueros,205,229,,,false,,false
Hawkeyes,Buckeyes,1027,280,,,false,,false
Hawkeyes,Tigers,995,202,,,false,,false
Hawkeyes,Thunderbirds,132,267,,,false,,false
Hawkeyes,Buckeyes,192,300,,,false,,false
Hawkeyes,Buckeyes,228,291,,,false,1,true
Hawkeyes,Hoosiers,934,37,jump shot,,true,,false
Hawkeyes,Tigers,1000,242,jump shot,,false,,false
Hawkeyes,Tigers,1041,308,dunk,,false,2,true
Hawkeyes,Wolverines,129,296,,,false,,false
Hawkeyes,Hawks,886,297,,,false,1,true
Hawkeyes,Vaqueros,925,411,,,false,,false
Hawkeyes,Boilermakers,112,324,,,false,,false
Hawkeyes,Tigers,275,459,jump shot,,true,,false
Hawkeyes,Pirates,74,283,layup,,false,2,true
Hawkeyes,Badgers,85,283,,,false,,false
Hawkeyes,Golden Eagles,239,318,,,false,1,true
Hawkeyes,Nittany Lions,1047,311,,,false,,false
Hawkeyes,Boilermakers,250,16,,,false,,false
Hawkeyes,Jaguars,961,571,jump shot,,true,3,true
Hawkeyes,Boilermakers,282,132,jump shot,,true,,false
Hawkeyes,Spartans,993,421,,,false,,false
Hawkeyes,Cornhuskers,71,317,,,false,,false
Hawkeyes,Wolverines,322,441,jump shot,,true,,false
Hawkeyes,Thunderbirds,144,279,hook shot,,false,,false
Hawkeyes,Golden Gophers,1000,327,,,false,,false
Hawkeyes,Cornhuskers,236,304,,,false,,false
Hawkeyes,Huskies,246,303,,,false,1,true
Hawkeyes,Wolverines,194,157,,,false,,false
Hawkeyes,Nittany Lions,896,301,,,false,1,true
Hawkeyes,Wildcats,275,305,,,false,,false
Hawkeyes,Golden Lions,934,56,,,false,,false
Hawkeyes,Golden Gophers,896,72,,,true,3,true
Hawkeyes,Boilermakers,1045,300,,,false,,false
Hawkeyes,Buckeyes,247,303,,,false,,false
Hawkeyes,Wolverines,941,290,,,false,,false
Hawkeyes,Jaguars,261,84,jump shot,,true,,false
Hawkeyes,Tigers,79,298,,,false,,false
Hawkeyes,Thunderbirds,1055,290,layup,,false,2,true
Hawkeyes,Buckeyes,903,366,,,false,,false
Hawkeyes,Horned Frogs,367,328,jump shot,,true,,false
Hawkeyes,Horned Frogs,120,260,,,false,,false
Hawkeyes,Hornets,1042,312,,,false,,false
Hawkeyes,Badgers,920,233,,,false,,false
Hawkeyes,Kangaroos,101,188,,,false,,false
Hawkeyes,Spartans,75,236,,,false,,false
Hawkeyes,Pirates,1016,328,,,false,,false
Hawkeyes,Spartans,893,311,,,false,1,true
Hawkeyes,Tigers,958,273,jump shot,,false,,false
Hawkeyes,Thunderbirds,868,296,,,false,,false
Hawkeyes,Boilermakers,979,307,,,false,,false
Hawkeyes,Hornets,1007,304,jump shot,,false,,false
Hawkeyes,Spartans,886,308,,,false,1,true
Hawkeyes,Nittany Lions,896,302,,,false,,false
Hawkeyes,Spartans,934,222,,,false,,false
Hawkeyes,Cougars,109,283,,,false,,false
Hawkeyes,Cornhuskers,985,276,layup,,false,2,true
Hawkeyes,Tigers,260,440,,,false,,false
Hawkeyes,Scarlet Knights,614,24,,,false,,false
Hawkeyes,Hoosiers,784,218,,,true,,false
Hawkeyes,Nittany Lions,856,126,,,true,,false
Hawkeyes,Thunderbirds,1028,298,layup,finger roll,false,2,true
Hawkeyes,Boilermakers,1061,256,,,false,,false
Hawkeyes,Badgers,901,537,,,false,,false
Hawkeyes,Boilermakers,244,293,,,false,1,true
Hawkeyes,Seahawks,92,37,,,true,3,true
Hawkeyes,Hawks,1054,311,,,false,2,true
Hawkeyes,Ospreys,1030,322,,,false,,false
Hawkeyes,Wildcats,261,488,jump shot,,true,3,true
Hawkeyes,Golden Gophers,211,414,,,false,2,true
Hawkeyes,Wolverines,290,434,,,false,,false
Hawkeyes,Hoosiers,1038,352,,,false,,false
Hawkeyes,Terrapins,223,301,,,false,1,true
Hawkeyes,Hoosiers,236,308,,,false,1,true
Hawkeyes,Buckeyes,47,442,jump shot,,false,,false
Hawkeyes,Cornhuskers,84,346,layup,,false,,false
Hawkeyes,Boilermakers,808,201,jump shot,,true,3,true
Hawkeyes,Wolverines,1055,293,dunk,,false,2,true
Hawkeyes,Thunderbirds,77,290,,,false,,false
Hawkeyes,Mavericks,982,421,,,false,,false
Hawkeyes,Wildcats,246,294,,,false,,false
Hawkeyes,Nittany Lions,103,236,,,false,,false
Hawkeyes,Cougars,883,301,,,false,,false
Hawkeyes,Cornhuskers,766,208,,,false,,false
Hawkeyes,Knights,98,344,,,false,,false
Hawkeyes,Hoosiers,79,351,layup,,false,2,true
Hawkeyes,Tigers,831,423,jump shot,,true,3,true
Hawkeyes,Buckeyes,322,392,jump shot,,true,3,true
Hawkeyes,Vaqueros,887,304,,,false,1,true
Hawkeyes,Hornets,239,263,,,false,,false
Hawkeyes,Thunderbirds,336,105,,,false,,false
Hawkeyes,Badgers,1054,317,,,false,,false
Hawkeyes,Knights,78,198,,,false,,false
Hawkeyes,Hornets,75,307,,,false,,false
Hawkeyes,Hatters,907,221,,,false,,false
Hawkeyes,Cyclones,1035,296,layup,putback,false,2,true
Hawkeyes,Badgers,1026,315,layup,,false,,false
Hawkeyes,Jaguars,980,214,jump shot,,false,2,true
Hawkeyes,Hawks,1004,311,,,false,,false
Hawkeyes,Bison,237,297,,,false,1,true
Hawkeyes,Badgers,944,288,,,false,,false
Hawkeyes,Nittany Lions,1034,366,,,false,,false
Hawkeyes,Pirates,1031,301,,,false,,false
Hawkeyes,Fighting Hawks,876,111,,,false,,false
Hawkeyes,Hoosiers,780,307,,,false,,false
Hawkeyes,Hoosiers,161,428,jump shot,,false,,false
Hawkeyes,Bison,163,310,jump shot,,false,,false
Hawkeyes,Hornets,893,307,,,false,1,true
Hawkeyes,Boilermakers,147,219,,,false,,false
Hawkeyes,Hoosiers,982,308,,,false,,false
Hawkeyes,Braves,127,238,jump shot,,false,,false
Hawkeyes,Vaqueros,885,294,,,false,1,true
Hawkeyes,Cougars,263,116,,,true,,false
Hawkeyes,Seminoles,109,407,,,false,,false
Hawkeyes,Jaguars,228,301,,,false,1,true
Hawkeyes,Nittany Lions,198,324,,,false,,false
Hawkeyes,Nittany Lions,247,195,jump shot,,false,,false
Hawkeyes,Hornets,92,327,,,false,,false
Hawkeyes,Golden Gophers,1062,248,,,false,,false
Hawkeyes,Eagles,790,286,,,true,,false
Hawkeyes,Cyclones,243,297,,,false,,false
Hawkeyes,Buckeyes,101,248,layup,reverse,false,2,true
Hawkeyes,Cougars,814,411,,,false,,false
Hawkeyes,Spartans,660,452,,,false,,false
Hawkeyes,Wolverines,975,238,,,false,,false
Hawkeyes,Hawks,235,304,,,false,1,true
Hawkeyes,Bison,868,101,,,false,,false
Hawkeyes,Jaguars,101,300,,,false,,false
Hawkeyes,Boilermakers,992,279,hook shot,,false,,false
Hawkeyes,Ospreys,118,551,,,true,,false
Hawkeyes,Badgers,75,321,layup,driving,false,2,true
Hawkeyes,Wolverines,92,298,,,false,,false
Hawkeyes,Huskies,236,197,,,false,,false
Hawkeyes,Hornets,132,320,,,false,,false
Hawkeyes,Quakers,81,262,,,false,,false
Hawkeyes,Golden Gophers,204,360,jump shot,,false,,false
Hawkeyes,Golden Gophers,87,26,,,true,,false
Hawkeyes,Cougars,246,300,,,false,1,true
Hawkeyes,Boilermakers,1051,273,,,false,,false
